user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user15,0,T3,T3_1D_CNN,0.02,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
user15,0,T3,T3_1D_CNN,0.05,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
user15,0,T3,T3_1D_CNN,0.08,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
user15,0,T3,T3_1D_CNN,0.1,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
user15,0,T3,T3_1D_CNN,0.15,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
user15,0,T3,T3_1D_CNN,0.2,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
user16,0,T0,T0_DistanceProfile,0.0,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T0,T0_DistanceProfile,0.02,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T0,T0_DistanceProfile,0.05,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T0,T0_DistanceProfile,0.08,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T0,T0_DistanceProfile,0.1,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T0,T0_DistanceProfile,0.15,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T0,T0_DistanceProfile,0.2,0.6587211901215018,0.228,0.11587982832618025,0.772,0.4144369602964655,0.0,0.0,0.0
user16,0,T1,T1_LogReg,0.0,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
user16,0,T1,T1_LogReg,0.02,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
