TAR,FAR,FRR,F1,Precision,Recall,AUC,EER,test_EER_threshold,decision_threshold,user,tier,model,threshold_policy,calibration_EER,calibration_FAR_at_threshold,calibration_TAR_at_threshold,seed
0.824,0.41201716738197425,0.176,0.8174603174603174,0.8110236220472441,0.824,0.7623605150214592,0.31879828326180254,0.6276450261938052,0.5,user16,T1,T1_LogReg,default_0.5,,,,0
0.794,0.3776824034334764,0.206,0.8060913705583757,0.8185567010309278,0.794,0.7623605150214592,0.31879828326180254,0.6276450261938052,0.5422141355714053,user16,T1,T1_LogReg,calibration_EER,0.24057813100884506,,,0
0.488,0.19313304721030042,0.512,0.6185044359949303,0.8442906574394463,0.488,0.7623605150214592,0.31879828326180254,0.6276450261938052,0.7613009475898803,user16,T1,T1_LogReg,calibration_FAR<=0.10,,0.0987460815047022,0.5148698884758365,0
0.488,0.19313304721030042,0.512,0.6185044359949303,0.8442906574394463,0.488,0.7623605150214592,0.31879828326180254,0.6276450261938052,0.7613009475898803,user16,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,,0.0987460815047022,0.5148698884758365,0
0.742,0.26609442060085836,0.258,0.7952840300107181,0.8568129330254042,0.742,0.8291244635193132,0.2620472103004292,0.5,0.5,user16,T1,T1_SVM_RBF,default_0.5,,,,0
0.83,0.36909871244635195,0.17,0.8291708291708292,0.8283433133732535,0.83,0.8291244635193132,0.2620472103004292,0.5,0.37237527182870644,user16,T1,T1_SVM_RBF,calibration_EER,0.19725909265711855,,,0
0.576,0.15450643776824036,0.424,0.6990291262135923,0.8888888888888888,0.576,0.8291244635193132,0.2620472103004292,0.5,0.6460273509309706,user16,T1,T1_SVM_RBF,calibration_FAR<=0.10,,0.0987460815047022,0.5910780669144982,0
0.576,0.15450643776824036,0.424,0.6990291262135923,0.8888888888888888,0.576,0.8291244635193132,0.2620472103004292,0.5,0.6460273509309706,user16,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,,0.0987460815047022,0.5910780669144982,0
0.634,0.30472103004291845,0.366,0.713963963963964,0.8170103092783505,0.634,0.7296437768240344,0.33536051502145925,0.6,0.5,user16,T1,T1_kNN,default_0.5,,,,0
0.634,0.30472103004291845,0.366,0.713963963963964,0.8170103092783505,0.634,0.7296437768240344,0.33536051502145925,0.6,0.6,user16,T1,T1_kNN,calibration_EER,0.2626615468879281,,,0
0.338,0.12875536480686695,0.662,0.48354792560801146,0.8492462311557789,0.338,0.7296437768240344,0.33536051502145925,0.6,0.8,user16,T1,T1_kNN,calibration_FAR<=0.10,,0.07836990595611286,0.36617100371747213,0
0.338,0.12875536480686695,0.662,0.48354792560801146,0.8492462311557789,0.338,0.7296437768240344,0.33536051502145925,0.6,0.8,user16,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,,0.07836990595611286,0.36617100371747213,0
0.578,0.3218884120171674,0.422,0.6689814814814815,0.7939560439560439,0.578,0.6280557939914162,0.3719442060085837,1.0,0.5,user16,T1,T1_DecisionTree,default_0.5,,,,0
0.578,0.3218884120171674,0.422,0.6689814814814815,0.7939560439560439,0.578,0.6280557939914162,0.3719442060085837,1.0,1.0,user16,T1,T1_DecisionTree,calibration_EER,0.3042121639416858,,,0
0.0,0.0,1.0,0.0,0.0,0.0,0.6280557939914162,0.3719442060085837,1.0,1.0000000000000002,user16,T1,T1_DecisionTree,calibration_FAR<=0.10,,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.6280557939914162,0.3719442060085837,1.0,1.0000000000000002,user16,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,,0.0,0.0,0
0.684,0.18025751072961374,0.316,0.7737556561085973,0.890625,0.684,0.8438626609442061,0.23302575107296136,0.45,0.5,user16,T2,T2_RandomForest,default_0.5,,,,0
0.802,0.2875536480686695,0.198,0.8285123966942148,0.8568376068376068,0.802,0.8438626609442061,0.23302575107296136,0.45,0.42,user16,T2,T2_RandomForest,calibration_EER,0.1964753935975574,,,0
0.57,0.13304721030042918,0.43,0.6985294117647058,0.9018987341772152,0.57,0.8438626609442061,0.23302575107296136,0.45,0.5566666666666666,user16,T2,T2_RandomForest,calibration_FAR<=0.10,,0.0987460815047022,0.6003717472118959,0
0.57,0.13304721030042918,0.43,0.6985294117647058,0.9018987341772152,0.57,0.8438626609442061,0.23302575107296136,0.45,0.5566666666666666,user16,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,,0.0987460815047022,0.6003717472118959,0
0.686,0.1630901287553648,0.314,0.7786606129398411,0.9002624671916011,0.686,0.8515150214592275,0.23587982832618026,0.45666666666666667,0.5,user16,T2,T2_ExtraTrees,default_0.5,,,,0
0.816,0.26180257510729615,0.184,0.8421052631578947,0.8699360341151386,0.816,0.8515150214592275,0.23587982832618026,0.45666666666666667,0.43333333333333335,user16,T2,T2_ExtraTrees,calibration_EER,0.19040682429991496,,,0
0.614,0.12875536480686695,0.386,0.7335722819593787,0.9109792284866469,0.614,0.8515150214592275,0.23587982832618026,0.45666666666666667,0.5433333333333333,user16,T2,T2_ExtraTrees,calibration_FAR<=0.10,,0.09717868338557993,0.6003717472118959,0
0.614,0.12875536480686695,0.386,0.7335722819593787,0.9109792284866469,0.614,0.8515150214592275,0.23587982832618026,0.45666666666666667,0.5433333333333333,user16,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,,0.09717868338557993,0.6003717472118959,0
0.714,0.17167381974248927,0.286,0.7959866220735786,0.8992443324937027,0.714,0.8530386266094421,0.22773390557939913,0.4524110749595118,0.5,user16,T2,T2_GradientBoosting,default_0.5,,,,0
0.81,0.27896995708154504,0.19,0.8350515463917526,0.8617021276595744,0.81,0.8530386266094421,0.22773390557939913,0.4524110749595118,0.4182139238229363,user16,T2,T2_GradientBoosting,calibration_EER,0.19055249327009358,,,0
0.582,0.10300429184549356,0.418,0.7141104294478527,0.9238095238095239,0.582,0.8530386266094421,0.22773390557939913,0.4524110749595118,0.5942717493533847,user16,T2,T2_GradientBoosting,calibration_FAR<=0.10,,0.0987460815047022,0.6282527881040892,0
0.582,0.10300429184549356,0.418,0.7141104294478527,0.9238095238095239,0.582,0.8530386266094421,0.22773390557939913,0.4524110749595118,0.5942717493533847,user16,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,,0.0987460815047022,0.6282527881040892,0
