user,tier,model,threshold_policy,seed,accept_threshold,n_genuine_sessions,n_imposter_sessions,TAR_window,TAR_session,FAR_window,FAR_session
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10,1,0.41496896422025586,36,37,0.9345454545454546,1.0,0.0,0.0
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,1,0.41496896422025586,36,37,0.9345454545454546,1.0,0.0,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10,1,0.8,36,37,0.6654545454545454,0.9166666666666666,0.0,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,1,0.8,36,37,0.6654545454545454,0.9166666666666666,0.0,0.0
user7,T1,T1_DecisionTree,calibration_FAR<=0.10,1,1.0,36,37,0.8109090909090909,1.0,0.0,0.0
user7,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,1,1.0,36,37,0.8109090909090909,1.0,0.0,0.0
user7,T2,T2_RandomForest,calibration_FAR<=0.10,1,0.37333333333333335,36,37,0.9381818181818182,1.0,0.0,0.0
user7,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,1,0.37333333333333335,36,37,0.9381818181818182,1.0,0.0,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10,1,0.38666666666666666,36,37,0.9563636363636364,1.0,0.0,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,1,0.38666666666666666,36,37,0.9563636363636364,1.0,0.0,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10,1,0.26163191302030636,36,37,0.9563636363636364,1.0,0.0,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,1,0.26163191302030636,36,37,0.9563636363636364,1.0,0.0,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10,1,0.22821219265460968,36,37,0.9527272727272728,1.0,0.0,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,1,0.22821219265460968,36,37,0.9527272727272728,1.0,0.0,0.0
user7,T3,T3_1D_CNN,calibration_FAR<=0.10,1,0.35542237758636475,36,37,0.9309090909090909,1.0,0.004901960784313725,0.0
user7,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,1,0.35542237758636475,36,37,0.9309090909090909,1.0,0.004901960784313725,0.0
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10,1,0.6012663485022777,23,43,0.5902777777777778,0.782608695652174,0.0,0.0
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,1,0.6012663485022777,23,43,0.5902777777777778,0.782608695652174,0.0,0.0
user9,T1,T1_LogReg,calibration_FAR<=0.10,1,0.6067001189660169,23,43,0.9027777777777778,1.0,0.004484304932735426,0.0
user9,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,1,0.6067001189660169,23,43,0.9027777777777778,1.0,0.004484304932735426,0.0
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10,1,0.2721590144250938,23,43,0.8819444444444444,1.0,0.0,0.0
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,1,0.2721590144250938,23,43,0.8819444444444444,1.0,0.0,0.0
user9,T1,T1_kNN,calibration_FAR<=0.10,1,0.6,23,43,0.6527777777777778,0.8695652173913043,0.0,0.0
user9,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,1,0.6,23,43,0.6527777777777778,0.8695652173913043,0.0,0.0
user9,T1,T1_DecisionTree,calibration_FAR<=0.10,1,1.0,23,43,0.6736111111111112,0.8695652173913043,0.0,0.0
user9,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,1,1.0,23,43,0.6736111111111112,0.8695652173913043,0.0,0.0
user9,T2,T2_RandomForest,calibration_FAR<=0.10,1,0.30333333333333334,23,43,0.875,1.0,0.0,0.0
user9,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,1,0.30333333333333334,23,43,0.875,1.0,0.0,0.0
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10,1,0.3566666666666667,23,43,0.8541666666666666,1.0,0.0,0.0
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,1,0.3566666666666667,23,43,0.8541666666666666,1.0,0.0,0.0
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10,1,0.18656767714853595,23,43,0.9444444444444444,1.0,0.0,0.0
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,1,0.18656767714853595,23,43,0.9444444444444444,1.0,0.0,0.0
user9,T2,T2_XGBoost,calibration_FAR<=0.10,1,0.0879511907696724,23,43,0.9652777777777778,1.0,0.004484304932735426,0.0
user9,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,1,0.0879511907696724,23,43,0.9652777777777778,1.0,0.004484304932735426,0.0
user9,T3,T3_1D_CNN,calibration_FAR<=0.10,1,0.6381135582923889,23,43,0.9305555555555556,1.0,0.017937219730941704,0.023809523809523808
user9,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,1,0.6381135582923889,23,43,0.9305555555555556,1.0,0.017937219730941704,0.023809523809523808
user12,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6383044112577828,56,49,0.29979035639413,0.16071428571428573,0.1423841059602649,0.04081632653061224
user12,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6383044112577828,56,49,0.29979035639413,0.16071428571428573,0.1423841059602649,0.04081632653061224
user12,T1,T1_LogReg,calibration_FAR<=0.10,2,0.5708720727067643,56,49,0.7651991614255765,0.9642857142857143,0.3609271523178808,0.3877551020408163
user12,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.5708720727067643,56,49,0.7651991614255765,0.9642857142857143,0.3609271523178808,0.3877551020408163
user12,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.37355348233983254,56,49,0.8029350104821803,0.9642857142857143,0.3576158940397351,0.3673469387755102
user12,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.37355348233983254,56,49,0.8029350104821803,0.9642857142857143,0.3576158940397351,0.3673469387755102
user12,T1,T1_kNN,calibration_FAR<=0.10,2,0.8,56,49,0.3417190775681342,0.23214285714285715,0.152317880794702,0.061224489795918366
user12,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.8,56,49,0.3417190775681342,0.23214285714285715,0.152317880794702,0.061224489795918366
user12,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0000000000000002,56,49,0.0,0.0,0.0,0.0
user12,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0000000000000002,56,49,0.0,0.0,0.0,0.0
user12,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.3566666666666667,56,49,0.8238993710691824,0.9821428571428571,0.41721854304635764,0.42857142857142855
user12,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.3566666666666667,56,49,0.8238993710691824,0.9821428571428571,0.41721854304635764,0.42857142857142855
user12,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.38,56,49,0.8176100628930818,0.9642857142857143,0.39072847682119205,0.4489795918367347
user12,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.38,56,49,0.8176100628930818,0.9642857142857143,0.39072847682119205,0.4489795918367347
user12,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.38938735615162523,56,49,0.7421383647798742,0.9107142857142857,0.3211920529801324,0.3469387755102041
user12,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.38938735615162523,56,49,0.7421383647798742,0.9107142857142857,0.3211920529801324,0.3469387755102041
user12,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.44558414816856384,56,49,0.740041928721174,0.9285714285714286,0.271523178807947,0.2653061224489796
user12,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.44558414816856384,56,49,0.740041928721174,0.9285714285714286,0.271523178807947,0.2653061224489796
user12,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.26662343740463257,56,49,0.7987421383647799,0.9285714285714286,0.3609271523178808,0.3877551020408163
user12,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.26662343740463257,56,49,0.7987421383647799,0.9285714285714286,0.3609271523178808,0.3877551020408163
user15,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6469418472022087,45,70,0.26666666666666666,0.24444444444444444,0.09050772626931568,0.02857142857142857
user15,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6469418472022087,45,70,0.26666666666666666,0.24444444444444444,0.09050772626931568,0.02857142857142857
user15,T1,T1_LogReg,calibration_FAR<=0.10,2,0.7670880554352024,45,70,0.7894736842105263,0.9333333333333333,0.1368653421633554,0.1
user15,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.7670880554352024,45,70,0.7894736842105263,0.9333333333333333,0.1368653421633554,0.1
user15,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.5053790422262258,45,70,0.7824561403508772,0.9111111111111111,0.17660044150110377,0.14285714285714285
user15,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.5053790422262258,45,70,0.7824561403508772,0.9111111111111111,0.17660044150110377,0.14285714285714285
user15,T1,T1_kNN,calibration_FAR<=0.10,2,0.8,45,70,0.37894736842105264,0.28888888888888886,0.11479028697571744,0.08571428571428572
user15,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.8,45,70,0.37894736842105264,0.28888888888888886,0.11479028697571744,0.08571428571428572
user15,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0000000000000002,45,70,0.0,0.0,0.0,0.0
user15,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0000000000000002,45,70,0.0,0.0,0.0,0.0
user15,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.4266666666666667,45,70,0.6807017543859649,0.7777777777777778,0.1456953642384106,0.1
user15,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.4266666666666667,45,70,0.6807017543859649,0.7777777777777778,0.1456953642384106,0.1
user15,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.4666666666666667,45,70,0.6280701754385964,0.7111111111111111,0.16777041942604856,0.14285714285714285
user15,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.4666666666666667,45,70,0.6280701754385964,0.7111111111111111,0.16777041942604856,0.14285714285714285
user15,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.5217132482559413,45,70,0.6526315789473685,0.7333333333333333,0.08609271523178808,0.07142857142857142
user15,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.5217132482559413,45,70,0.6526315789473685,0.7333333333333333,0.08609271523178808,0.07142857142857142
user15,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.5156593918800354,45,70,0.7368421052631579,0.9333333333333333,0.10816777041942605,0.07142857142857142
user15,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.5156593918800354,45,70,0.7368421052631579,0.9333333333333333,0.10816777041942605,0.07142857142857142
user15,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.42043980956077576,45,70,0.5263157894736842,0.5777777777777777,0.17218543046357615,0.14285714285714285
user15,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.42043980956077576,45,70,0.5263157894736842,0.5777777777777777,0.17218543046357615,0.14285714285714285
user16,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6447831538568748,68,38,0.246,0.14705882352941177,0.15021459227467812,0.05263157894736842
user16,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6447831538568748,68,38,0.246,0.14705882352941177,0.15021459227467812,0.05263157894736842
user16,T1,T1_LogReg,calibration_FAR<=0.10,2,0.9518292375521934,68,38,0.06,0.029411764705882353,0.008583690987124463,0.0
user16,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.9518292375521934,68,38,0.06,0.029411764705882353,0.008583690987124463,0.0
user16,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.808514502293905,68,38,0.352,0.27941176470588236,0.03862660944206009,0.0
user16,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.808514502293905,68,38,0.352,0.27941176470588236,0.03862660944206009,0.0
user16,T1,T1_kNN,calibration_FAR<=0.10,2,1.0,68,38,0.178,0.08823529411764706,0.02145922746781116,0.0
user16,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,1.0,68,38,0.178,0.08823529411764706,0.02145922746781116,0.0
user16,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0000000000000002,68,38,0.0,0.0,0.0,0.0
user16,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0000000000000002,68,38,0.0,0.0,0.0,0.0
user16,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.74,68,38,0.294,0.22058823529411764,0.034334763948497854,0.0
user16,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.74,68,38,0.294,0.22058823529411764,0.034334763948497854,0.0
user16,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.72,68,38,0.346,0.2647058823529412,0.02145922746781116,0.0
user16,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.72,68,38,0.346,0.2647058823529412,0.02145922746781116,0.0
user16,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.8730046120905312,68,38,0.108,0.04411764705882353,0.004291845493562232,0.0
user16,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.8730046120905312,68,38,0.108,0.04411764705882353,0.004291845493562232,0.0
user16,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.9178367257118225,68,38,0.168,0.11764705882352941,0.0,0.0
user16,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.9178367257118225,68,38,0.168,0.11764705882352941,0.0,0.0
user16,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.6151379346847534,68,38,0.34,0.3382352941176471,0.0944206008583691,0.0
user16,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.6151379346847534,68,38,0.34,0.3382352941176471,0.0944206008583691,0.0
user20,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6009191109145536,30,20,0.24669603524229075,0.23333333333333334,0.028846153846153848,0.0
user20,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6009191109145536,30,20,0.24669603524229075,0.23333333333333334,0.028846153846153848,0.0
user20,T1,T1_LogReg,calibration_FAR<=0.10,2,0.8069485618714167,30,20,0.4008810572687225,0.43333333333333335,0.009615384615384616,0.0
user20,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.8069485618714167,30,20,0.4008810572687225,0.43333333333333335,0.009615384615384616,0.0
user20,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.4393995026570011,30,20,0.47577092511013214,0.5666666666666667,0.0,0.0
user20,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.4393995026570011,30,20,0.47577092511013214,0.5666666666666667,0.0,0.0
user20,T1,T1_kNN,calibration_FAR<=0.10,2,0.6,30,20,0.3568281938325991,0.4,0.0,0.0
user20,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.6,30,20,0.3568281938325991,0.4,0.0,0.0
user20,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0000000000000002,30,20,0.0,0.0,0.0,0.0
user20,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0000000000000002,30,20,0.0,0.0,0.0,0.0
user20,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.36,30,20,0.4889867841409692,0.5,0.019230769230769232,0.0
user20,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.36,30,20,0.4889867841409692,0.5,0.019230769230769232,0.0
user20,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.39,30,20,0.4713656387665198,0.5,0.0,0.0
user20,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.39,30,20,0.4713656387665198,0.5,0.0,0.0
user20,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.388040949901148,30,20,0.44933920704845814,0.4666666666666667,0.009615384615384616,0.0
user20,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.388040949901148,30,20,0.44933920704845814,0.4666666666666667,0.009615384615384616,0.0
user20,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.35737335681915283,30,20,0.4845814977973568,0.5,0.0,0.0
user20,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.35737335681915283,30,20,0.4845814977973568,0.5,0.0,0.0
user20,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.8876747488975525,30,20,0.4713656387665198,0.6,0.009615384615384616,0.0
user20,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.8876747488975525,30,20,0.4713656387665198,0.6,0.009615384615384616,0.0
user21,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6381040068307622,37,22,0.26422764227642276,0.2777777777777778,0.2706766917293233,0.22727272727272727
user21,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6381040068307622,37,22,0.26422764227642276,0.2777777777777778,0.2706766917293233,0.22727272727272727
user21,T1,T1_LogReg,calibration_FAR<=0.10,2,0.5829036520284842,37,22,0.6951219512195121,0.8333333333333334,0.2857142857142857,0.36363636363636365
user21,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.5829036520284842,37,22,0.6951219512195121,0.8333333333333334,0.2857142857142857,0.36363636363636365
user21,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.1721176108022972,37,22,0.7886178861788617,0.9444444444444444,0.3308270676691729,0.36363636363636365
user21,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.1721176108022972,37,22,0.7886178861788617,0.9444444444444444,0.3308270676691729,0.36363636363636365
user21,T1,T1_kNN,calibration_FAR<=0.10,2,0.6,37,22,0.3333333333333333,0.25,0.11278195488721804,0.09090909090909091
user21,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.6,37,22,0.3333333333333333,0.25,0.11278195488721804,0.09090909090909091
user21,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0,37,22,0.4186991869918699,0.4444444444444444,0.2706766917293233,0.22727272727272727
user21,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0,37,22,0.4186991869918699,0.4444444444444444,0.2706766917293233,0.22727272727272727
user21,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.22666666666666666,37,22,0.8252032520325203,1.0,0.46616541353383456,0.6363636363636364
user21,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.22666666666666666,37,22,0.8252032520325203,1.0,0.46616541353383456,0.6363636363636364
user21,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.25,37,22,0.7845528455284553,0.9166666666666666,0.43609022556390975,0.5
user21,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.25,37,22,0.7845528455284553,0.9166666666666666,0.43609022556390975,0.5
user21,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.17247804883436857,37,22,0.8333333333333334,0.9166666666666666,0.42857142857142855,0.6363636363636364
user21,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.17247804883436857,37,22,0.8333333333333334,0.9166666666666666,0.42857142857142855,0.6363636363636364
user21,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.1236463412642479,37,22,0.8658536585365854,1.0,0.46616541353383456,0.6363636363636364
user21,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.1236463412642479,37,22,0.8658536585365854,1.0,0.46616541353383456,0.6363636363636364
user21,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.48075810074806213,37,22,0.25203252032520324,0.2777777777777778,0.15789473684210525,0.13636363636363635
user21,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.48075810074806213,37,22,0.25203252032520324,0.2777777777777778,0.15789473684210525,0.13636363636363635
user23,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6352626182227831,38,33,0.3,0.2631578947368421,0.145748987854251,0.0
user23,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6352626182227831,38,33,0.3,0.2631578947368421,0.145748987854251,0.0
user23,T1,T1_LogReg,calibration_FAR<=0.10,2,0.986005853876063,38,33,0.075,0.0,0.0,0.0
user23,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.986005853876063,38,33,0.075,0.0,0.0,0.0
user23,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.7661376129619162,38,33,0.30833333333333335,0.3157894736842105,0.032388663967611336,0.0
user23,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.7661376129619162,38,33,0.30833333333333335,0.3157894736842105,0.032388663967611336,0.0
user23,T1,T1_kNN,calibration_FAR<=0.10,2,0.8,38,33,0.2,0.07894736842105263,0.032388663967611336,0.0
user23,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.8,38,33,0.2,0.07894736842105263,0.032388663967611336,0.0
user23,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0000000000000002,38,33,0.0,0.0,0.0,0.0
user23,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0000000000000002,38,33,0.0,0.0,0.0,0.0
user23,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.42,38,33,0.5458333333333333,0.6842105263157895,0.06072874493927125,0.0
user23,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.42,38,33,0.5458333333333333,0.6842105263157895,0.06072874493927125,0.0
user23,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.43,38,33,0.5125,0.5789473684210527,0.07692307692307693,0.030303030303030304
user23,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.43,38,33,0.5125,0.5789473684210527,0.07692307692307693,0.030303030303030304
user23,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.630714675330812,38,33,0.44166666666666665,0.5263157894736842,0.044534412955465584,0.030303030303030304
user23,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.630714675330812,38,33,0.44166666666666665,0.5263157894736842,0.044534412955465584,0.030303030303030304
user23,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.6164410710334778,38,33,0.5375,0.6842105263157895,0.05263157894736842,0.0
user23,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.6164410710334778,38,33,0.5375,0.6842105263157895,0.05263157894736842,0.0
user23,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.3750368356704712,38,33,0.20833333333333334,0.10526315789473684,0.048582995951417005,0.030303030303030304
user23,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.3750368356704712,38,33,0.20833333333333334,0.10526315789473684,0.048582995951417005,0.030303030303030304
user29,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6258737710338339,43,20,0.468503937007874,0.5813953488372093,0.2,0.1
user29,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6258737710338339,43,20,0.468503937007874,0.5813953488372093,0.2,0.1
user29,T1,T1_LogReg,calibration_FAR<=0.10,2,0.5590214501441971,43,20,0.8031496062992126,0.8837209302325582,0.39166666666666666,0.45
user29,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.5590214501441971,43,20,0.8031496062992126,0.8837209302325582,0.39166666666666666,0.45
user29,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.20028557431899546,43,20,0.8307086614173228,0.9069767441860465,0.39166666666666666,0.35
user29,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.20028557431899546,43,20,0.8307086614173228,0.9069767441860465,0.39166666666666666,0.35
user29,T1,T1_kNN,calibration_FAR<=0.10,2,0.6,43,20,0.4409448818897638,0.4883720930232558,0.19166666666666668,0.1
user29,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.6,43,20,0.4409448818897638,0.4883720930232558,0.19166666666666668,0.1
user29,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0,43,20,0.531496062992126,0.6511627906976745,0.225,0.15
user29,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0,43,20,0.531496062992126,0.6511627906976745,0.225,0.15
user29,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.24,43,20,0.8346456692913385,0.8837209302325582,0.375,0.45
user29,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.24,43,20,0.8346456692913385,0.8837209302325582,0.375,0.45
user29,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.24,43,20,0.8385826771653543,0.8837209302325582,0.4166666666666667,0.45
user29,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.24,43,20,0.8385826771653543,0.8837209302325582,0.4166666666666667,0.45
user29,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.21624770125872514,43,20,0.8188976377952756,0.8837209302325582,0.39166666666666666,0.4
user29,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.21624770125872514,43,20,0.8188976377952756,0.8837209302325582,0.39166666666666666,0.4
user29,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.15012580156326294,43,20,0.84251968503937,0.9069767441860465,0.38333333333333336,0.45
user29,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.15012580156326294,43,20,0.84251968503937,0.9069767441860465,0.38333333333333336,0.45
user29,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.6206610202789307,43,20,0.6614173228346457,0.813953488372093,0.24166666666666667,0.3
user29,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.6206610202789307,43,20,0.6614173228346457,0.813953488372093,0.24166666666666667,0.3
user35,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.6717249185336183,35,73,0.15879828326180256,0.08571428571428572,0.09772727272727273,0.056338028169014086
user35,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.6717249185336183,35,73,0.15879828326180256,0.08571428571428572,0.09772727272727273,0.056338028169014086
user35,T1,T1_LogReg,calibration_FAR<=0.10,2,0.7168094649324469,35,73,0.5107296137339056,0.6,0.17727272727272728,0.14084507042253522
user35,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.7168094649324469,35,73,0.5107296137339056,0.6,0.17727272727272728,0.14084507042253522
user35,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.4432738477533564,35,73,0.6094420600858369,0.8285714285714286,0.20227272727272727,0.14084507042253522
user35,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.4432738477533564,35,73,0.6094420600858369,0.8285714285714286,0.20227272727272727,0.14084507042253522
user35,T1,T1_kNN,calibration_FAR<=0.10,2,0.8,35,73,0.18025751072961374,0.02857142857142857,0.05909090909090909,0.028169014084507043
user35,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.8,35,73,0.18025751072961374,0.02857142857142857,0.05909090909090909,0.028169014084507043
user35,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0000000000000002,35,73,0.0,0.0,0.0,0.0
user35,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0000000000000002,35,73,0.0,0.0,0.0,0.0
user35,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.43666666666666665,35,73,0.5579399141630901,0.6571428571428571,0.15227272727272728,0.08450704225352113
