user,tier,model,threshold_policy,attack_type,seed,accept_threshold,bypass_rate_window,bypass_rate_session
user23,T2,T2_RandomForest,calibration_FAR<=0.10,sapiagent,2,0.6766666666666666,0.0,0.0
user23,T2,T2_ExtraTrees,calibration_FAR<=0.10,sapiagent,2,0.6933333333333334,0.004166666666666667,0.0
user23,T2,T2_GradientBoosting,calibration_FAR<=0.10,sapiagent,2,0.7028449928015386,0.07083333333333333,0.0
user23,T2,T2_XGBoost,calibration_FAR<=0.10,sapiagent,2,0.7698398232460022,0.11666666666666667,0.0
user23,T3,T3_1D_CNN,calibration_FAR<=0.10,sapiagent,2,0.6315667033195496,0.12916666666666668,0.0
user29,T0,T0_DistanceProfile,calibration_FAR<=0.10,sapiagent,2,0.6950852673063094,0.0,0.0
user29,T1,T1_LogReg,calibration_FAR<=0.10,sapiagent,2,0.6795352853315213,0.11666666666666667,0.0
user29,T1,T1_SVM_RBF,calibration_FAR<=0.10,sapiagent,2,0.7512363868467907,0.0,0.0
user29,T1,T1_kNN,calibration_FAR<=0.10,sapiagent,2,1.0,0.0,0.0
user29,T1,T1_DecisionTree,calibration_FAR<=0.10,sapiagent,2,1.000000001,0.0,0.0
user29,T2,T2_RandomForest,calibration_FAR<=0.10,sapiagent,2,0.6233333333333333,0.0,0.0
user29,T2,T2_ExtraTrees,calibration_FAR<=0.10,sapiagent,2,0.63,0.004166666666666667,0.0
user29,T2,T2_GradientBoosting,calibration_FAR<=0.10,sapiagent,2,0.6736792869467594,0.125,0.0
user29,T2,T2_XGBoost,calibration_FAR<=0.10,sapiagent,2,0.7373524308204651,0.0,0.0
user29,T3,T3_1D_CNN,calibration_FAR<=0.10,sapiagent,2,0.4648130238056183,0.025,0.0
user35,T0,T0_DistanceProfile,calibration_FAR<=0.10,sapiagent,2,0.6890270622721031,0.0,0.0
user35,T1,T1_LogReg,calibration_FAR<=0.10,sapiagent,2,0.7491383279564638,0.9166666666666666,1.0
user35,T1,T1_SVM_RBF,calibration_FAR<=0.10,sapiagent,2,0.7654880966092965,0.0,0.0
user35,T1,T1_kNN,calibration_FAR<=0.10,sapiagent,2,1.0,0.3333333333333333,0.15
user35,T1,T1_DecisionTree,calibration_FAR<=0.10,sapiagent,2,1.000000001,0.0,0.0
user35,T2,T2_RandomForest,calibration_FAR<=0.10,sapiagent,2,0.7,0.008333333333333333,0.0
user35,T2,T2_ExtraTrees,calibration_FAR<=0.10,sapiagent,2,0.6866666666666666,0.2375,0.1
user35,T2,T2_GradientBoosting,calibration_FAR<=0.10,sapiagent,2,0.7454989647524567,0.07083333333333333,0.0
user35,T2,T2_XGBoost,calibration_FAR<=0.10,sapiagent,2,0.7907559275627136,0.6708333333333333,0.95
user35,T3,T3_1D_CNN,calibration_FAR<=0.10,sapiagent,2,0.829127848148346,0.37083333333333335,0.2
user7,T0,T0_DistanceProfile,calibration_FAR<=0.10,sapiagent,2,0.6320991307451486,0.0,0.0
user7,T1,T1_LogReg,calibration_FAR<=0.10,sapiagent,2,0.6501697857228381,0.0,0.0
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10,sapiagent,2,0.5685235364077196,0.0,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10,sapiagent,2,1.0,0.0,0.0
user7,T1,T1_DecisionTree,calibration_FAR<=0.10,sapiagent,2,1.000000001,0.0,0.0
user7,T2,T2_RandomForest,calibration_FAR<=0.10,sapiagent,2,0.5933333333333334,0.0,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10,sapiagent,2,0.63,0.0,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10,sapiagent,2,0.6219286547158079,0.0,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10,sapiagent,2,0.5098840594291687,0.0,0.0
user7,T3,T3_1D_CNN,calibration_FAR<=0.10,sapiagent,2,0.5777596831321716,0.0,0.0
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10,sapiagent,2,0.6508941901976376,0.0,0.0
user9,T1,T1_LogReg,calibration_FAR<=0.10,sapiagent,2,0.12901662811865655,0.004166666666666667,0.0
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10,sapiagent,2,0.059995857141020174,0.9875,1.0
user9,T1,T1_kNN,calibration_FAR<=0.10,sapiagent,2,0.6,0.058333333333333334,0.0
user9,T1,T1_DecisionTree,calibration_FAR<=0.10,sapiagent,2,1.0,0.325,0.2
user9,T2,T2_RandomForest,calibration_FAR<=0.10,sapiagent,2,0.14666666666666667,0.0,0.0
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10,sapiagent,2,0.17,0.029166666666666667,0.0
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10,sapiagent,2,0.061706087290380754,0.4041666666666667,0.4
user9,T2,T2_XGBoost,calibration_FAR<=0.10,sapiagent,2,0.02652985230088234,0.016666666666666666,0.0
user9,T3,T3_1D_CNN,calibration_FAR<=0.10,sapiagent,2,0.0006534545682370663,0.5083333333333333,0.65
